,Data,transitivity,grauMedio,average_path_length,modularity,global_average_link_distance,eccentricity,eigenvector,coreness,links,oni,flag
64,1955-05-01,0.5668354741424121,23.107704402515715,50.05842740647151,0.8537757197696976,7.727086608110988e-05,34.169418238993714,0.01840339179258715,14.047169811320755,88179,-0.79,0
65,1955-06-01,0.5650976680148008,23.09748427672956,57.96978917781849,0.8389229743056323,7.681687842541977e-05,33.025943396226424,0.01829663206210377,14.071933962264152,88140,-0.72,0
66,1955-07-01,0.5635816269858965,22.962002096436056,62.04193304811253,0.8447377502548045,7.622388982461985e-05,33.674528301886795,0.008572649982317234,13.922693920335428,87623,-0.68,0
67,1955-08-01,0.5626083934959248,22.68343815513627,60.727850436004296,0.8479713383422349,7.434006337543386e-05,36.4333071278826,0.007565790672333317,13.793632075471699,86560,-0.75,0
68,1955-09-01,0.5630652831312287,22.78092243186583,50.80815580522678,0.8480821383047453,7.51168049119804e-05,39.69195492662474,0.007525052404977731,13.78825995807128,86932,-1.09,0
69,1955-10-01,0.5640707504396881,22.941299790356393,52.62189954249837,0.8499681448158832,7.607158389379566e-05,36.96553983228512,0.007560399560734881,13.92583857442348,87544,-1.42,0
70,1955-11-01,0.5673162954769926,23.241090146750523,38.545710637153384,0.8505026793927448,7.747639990335501e-05,39.00864779874214,0.007135361367036314,14.122772536687632,88688,-1.67,0
71,1955-12-01,0.5691826132348679,23.270178197064986,48.31648543662382,0.8485123387462032,7.875425684675225e-05,38.55306603773585,0.009085572886762237,14.141378406708595,88799,-1.47,0
72,1956-01-01,0.5681215946016432,23.33778825995807,42.914959964142724,0.8525710603482294,8.079479749741844e-05,39.62513102725367,0.01028022592404497,14.196016771488472,89057,-1.11,0
73,1956-02-01,0.5657547077557892,23.287997903563944,29.97810727071278,0.8570662872919815,8.01738869608706e-05,36.55136268343816,0.009919936030402985,14.143474842767295,88867,-0.76,0
74,1956-03-01,0.5690893026793551,23.252096436058697,34.814352564995424,0.8557289840081432,8.000472994435287e-05,39.40828092243185,0.009409847292223987,14.164308176100631,88730,-0.63,0
75,1956-04-01,0.5678136363094457,23.351153039832287,33.857406358868865,0.848846136401021,8.1062340889576e-05,37.357180293501045,0.009215611134989076,14.197327044025155,89108,-0.54,0
76,1956-05-01,0.5670355106311991,23.457023060796647,35.204692077196974,0.8514102609976356,8.201393710055982e-05,31.007992662473796,0.009606433722861343,14.274109014675052,89512,-0.52,0
77,1956-06-01,0.5626961676790564,23.45414046121593,50.786781037954256,0.8574242418405509,8.41470044987502e-05,30.250262054507342,0.009707540792386305,14.163915094339625,89501,-0.51,0
78,1956-07-01,0.5620172701006796,23.84879454926625,32.91089264192427,0.8486047686201129,8.86431341281905e-05,31.453878406708604,0.010626412076171786,14.471698113207545,91007,-0.57,0
79,1956-08-01,0.56081738538779,23.98663522012579,23.139752765600534,0.8500438074292127,9.451090509728109e-05,31.19064465408805,0.011399652870938262,14.562893081761004,91533,-0.55,0
80,1956-09-01,0.5638808311182619,23.868972746331238,25.097658350153452,0.8567268839913833,9.416413664593452e-05,31.03694968553459,0.0113834346386637,14.4458857442348,91084,-0.46,0
81,1956-10-01,0.5715134236160608,23.694706498951785,29.111138068624967,0.8526453629571867,8.923223918173875e-05,30.980476939203356,0.011157918033787646,14.37382075471698,90419,-0.42,0
82,1956-11-01,0.5685075446718998,22.886268343815512,28.14856368305711,0.8498625160200997,7.780339947244583e-05,33.418763102725364,0.008077785701647026,13.935927672955975,87334,-0.43,0
83,1956-12-01,0.5624531430677154,22.608752620545072,27.267562253656397,0.8480350916725364,7.433505612417884e-05,37.7827568134172,0.01072007134560995,13.666011530398324,86275,-0.43,0
84,1957-01-01,0.5619862752654112,22.54140461215933,39.35013517905421,0.8390959320750703,7.400416365923946e-05,37.44496855345911,0.009888428392367957,13.693265199161425,86018,-0.25,0
85,1957-02-01,0.5628125282896119,22.808962264150942,24.65173234135177,0.8406653287656272,7.587189797500472e-05,36.780267295597476,0.011392817803287287,13.845649895178196,87039,0.06,0
86,1957-03-01,0.5645087803260437,23.674528301886788,29.131499473761853,0.8481526262352087,8.215119405242428e-05,31.991221174004192,0.010789678957980905,14.249606918238996,90342,0.41,0
87,1957-04-01,0.5708511458092882,23.98453878406709,23.7816442407624,0.8513867354735589,8.565943930375513e-05,28.799528301886788,0.011620129502247115,14.521488469601676,91525,0.72,1
88,1957-05-01,0.5719588740209479,24.55922431865828,24.29367151585981,0.8485781571127359,9.416403257075888e-05,32.16601153039832,0.013846342582854484,14.860455974842765,93718,0.92,1
89,1957-06-01,0.567882638024756,26.97327044025157,22.58519244024773,0.8290594987822479,0.00014388558941945794,26.69496855345912,0.020133002981787964,16.22772536687631,102930,1.11,1
90,1957-07-01,0.6153863372072967,29.30634171907757,20.136940049511164,0.8160594457241516,0.00019931369114897142,25.09132599580713,0.02606688617647906,17.836477987421382,111833,1.25,1
91,1957-08-01,0.6439149511449934,31.05083857442348,16.661847384345055,0.7922400518577078,0.000245837005150168,26.11569706498952,0.02885047066576746,19.03694968553459,118490,1.32,1
92,1957-09-01,0.64935357960928,31.141509433962263,15.799795267125955,0.7867514325930675,0.0002537062770431004,28.837002096436056,0.02988030710154294,19.13050314465409,118836,1.33,1
93,1957-10-01,0.6363113178479364,28.77856394129979,15.296234368419446,0.8150620612421879,0.00020302077699418976,27.426886792452827,0.025039499960410574,17.644654088050313,109819,1.39,1
94,1957-11-01,0.6003571652359171,25.732704402515715,19.774181164658007,0.8380792103710376,0.0001349702499541856,27.93645178197065,0.017652618211599844,15.69077568134172,98196,1.53,1
95,1957-12-01,0.5762248289200049,24.344863731656183,22.489568815767747,0.8506806855062521,0.0001015586858362428,29.774502096436056,0.013830639891276137,14.775681341719078,92900,1.74,1
96,1958-01-01,0.5658811039473881,23.816299790356393,22.04811208803768,0.8478389243434292,8.758365838346353e-05,27.976939203354302,0.012104452288622943,14.489648846960169,90883,1.81,1
97,1958-02-01,0.5646611839066711,23.177410901467514,22.127203132868328,0.8557256605362695,7.624780111974796e-05,34.310796645702304,0.010412520333959605,14.155136268343814,88445,1.66,1
98,1958-03-01,0.5674046038429645,23.51415094339623,26.065241579159487,0.8549792476479665,7.837572001029465e-05,34.060010482180296,0.007125468426094218,14.371069182389936,89730,1.27,1
99,1958-04-01,0.5752269385022082,23.77672955974843,22.334397142077705,0.8485169591616949,8.110400108076537e-05,34.44143081761006,0.009036386998815392,14.544811320754715,90732,0.93,1
100,1958-05-01,0.5766368332654379,23.98244234800839,21.47845613871698,0.8531209323930095,8.351943399272024e-05,32.17164570230608,0.00961996284604979,14.6770178197065,91517,0.74,1
101,1958-06-01,0.5796491113535278,24.231132075471695,23.8925283249638,0.8502507940516779,8.598384603760288e-05,28.92950733752621,0.009759278911424784,14.854559748427675,92466,0.64,1
102,1958-07-01,0.5935051332951736,24.852201257861644,24.24358991529365,0.8494588780714372,9.328519046467792e-05,29.71422955974843,0.010189079375608857,15.244496855345911,94836,0.57,1
103,1958-08-01,0.5903848847397891,24.794025157232703,34.717149917018936,0.858268786390893,9.535068050776132e-05,30.631289308176104,0.010604456659511341,15.1916928721174,94614,0.43,0
104,1958-09-01,0.5871190916227698,24.822064989517823,30.51363147038712,0.8628895832821869,9.542484992674052e-05,31.324816561844862,0.01051137915285882,15.143474842767295,94721,0.39,0
105,1958-10-01,0.5870102531575013,24.94418238993711,24.36278725033908,0.8606666188786974,9.295524233931296e-05,31.116090146750523,0.010314554705597868,15.250131027253671,95187,0.44,0
106,1958-11-01,0.587464646689594,25.07835429769392,28.47116277475716,0.8579716670454509,9.294089619923108e-05,31.35927672955975,0.009848841363415772,15.241352201257858,95699,0.5,1
107,1958-12-01,0.5859562183518601,25.08621593291405,23.540536923620877,0.8545525966811255,9.219033750327156e-05,34.5750786163522,0.009520281565109768,15.474187631027256,95729,0.61,1
108,1959-01-01,0.5857146921065006,24.6333857442348,29.990931045907587,0.8586851329601994,8.838610913374175e-05,35.480083857442345,0.009827291065227664,15.064465408805034,94001,0.61,1
109,1959-02-01,0.5865004626076729,24.491352201257858,23.342187726219898,0.861586929241198,8.738081873856052e-05,33.6480607966457,0.010208552059882631,14.922169811320755,93459,0.62,1
110,1959-03-01,0.5862837692170927,24.238731656184488,24.38724169894013,0.8572303628522858,8.627442739669088e-05,34.17727987421384,0.010414632711686344,14.795073375262055,92495,0.52,1
111,1959-04-01,0.5909013770684384,23.899633123689732,23.82892373654082,0.8524301756169617,8.485363698108101e-05,32.3791928721174,0.01126519499727825,14.650681341719078,91201,0.33,0
112,1959-05-01,0.5995384682217512,23.71278825995807,18.322725671822454,0.8497061915070063,8.442084427819035e-05,33.2206498951782,0.011908536735239944,14.588181341719078,90488,0.2,0
113,1959-06-01,0.5903627465926621,23.346960167714887,18.435657050423533,0.8532173442291756,8.114455911369686e-05,33.392819706498955,0.010969624052282669,14.338574423480086,89092,-0.07,0
114,1959-07-01,0.5659420897148484,22.65120545073375,23.136753166975595,0.8520723435593999,7.464702516054752e-05,34.997510482180296,0.008010993444101515,13.891771488469601,86437,-0.18,0
115,1959-08-01,0.5606940090858856,22.408805031446537,21.96631890443565,0.8561766906933765,7.291838922523242e-05,31.146226415094336,0.00854947835559954,13.731001048218028,85512,-0.28,0
116,1959-09-01,0.558688916526398,22.274633123689732,33.07943338808628,0.8553969334256053,7.176829638114214e-05,35.576650943396224,0.008439267559856556,13.68003144654088,85000,-0.09,0
117,1959-10-01,0.5584547714408772,22.07704402515723,39.19203296605181,0.8473617388201607,7.085953567546089e-05,35.947851153039835,0.008505526501260371,13.417845911949685,84246,-0.03,0
118,1959-11-01,0.5600439837367126,22.175052410901472,33.27345633377262,0.8567227714557559,7.170192492114931e-05,36.14019916142558,0.00843922137015717,13.456892033542974,84620,0.05,0
119,1959-12-01,0.5610255673830197,22.289570230607968,39.041752346917725,0.8490921291443968,7.262634652340931e-05,35.819837526205454,0.007431619528059539,13.467243186582811,85057,-0.04,0
120,1960-01-01,0.5618962739630308,22.406970649895182,38.98769477061319,0.8535894475131006,7.325370321795362e-05,37.00995807127881,0.007822719775147997,13.671252620545076,85505,-0.1,0
121,1960-02-01,0.5597049697362708,22.02830188679245,27.460091615711807,0.8491999616307958,7.066322848018647e-05,36.78852201257862,0.010189538234868772,13.495938155136269,84060,-0.1,0
122,1960-03-01,0.5590081785333726,21.8875786163522,25.797829223016453,0.8516090101173911,6.977562815899983e-05,37.16981132075472,0.011176096136594095,13.392426624737945,83523,-0.07,0
123,1960-04-01,0.5605397206159995,22.078616352201262,34.49053087277509,0.8531614831043756,7.099584604528458e-05,33.138233752620536,0.01219303161832331,13.51703354297694,84252,0.03,0
124,1960-05-01,0.5604919063855143,22.13050314465409,34.71711059682356,0.8507711227981991,7.143410016875696e-05,33.8271750524109,0.01253096355447685,13.460298742138365,84450,0.02,0
125,1960-06-01,0.5613136374543073,22.253668763102727,28.88752064911221,0.8448661637624528,7.204116117372424e-05,33.91719077568134,0.012671154372122649,13.552279874213836,84920,0.03,0
126,1960-07-01,0.5620460521074018,22.38259958071279,29.02661568571536,0.8504935882210879,7.245226972634609e-05,36.53288784067086,0.008849119934365208,13.645571278825994,85412,0.13,0
127,1960-08-01,0.5612927239356719,22.33936058700209,38.8521408867669,0.8467667312888132,7.199873894718896e-05,34.059748427672965,0.017092561509772796,13.670990566037734,85247,0.24,0
128,1960-09-01,0.5611883222110907,22.234538784067087,29.025800538573357,0.8495601310248918,7.142716517187304e-05,34.13246855345912,0.020396462792758,13.508909853249474,84847,0.27,0
129,1960-10-01,0.5600435467735503,22.15906708595388,31.09597486199813,0.8501292695288738,7.098608212393989e-05,34.379585953878404,0.013923610487254415,13.462133123689725,84559,0.2,0
130,1960-11-01,0.5600819204076254,22.102725366876307,36.92552312000015,0.8469356531681762,7.080249685335649e-05,34.22615303983228,0.0076189544234107325,13.506813417190775,84344,0.12,0
131,1960-12-01,0.5599239606579056,21.995020964360585,29.012467008810745,0.8483558750652216,7.078880600254837e-05,34.378799790356396,0.007511631850133925,13.411163522012579,83933,0.05,0
132,1961-01-01,0.5603577892283652,22.06001048218029,21.207162312667602,0.8490836990572564,7.113011129961929e-05,34.522536687631025,0.0073881713750920544,13.435796645702306,84181,0.04,0
133,1961-02-01,0.5604727185418095,22.057651991614257,23.228302944488536,0.8452231832926477,7.068035670385132e-05,34.75930293501048,0.007444333670873882,13.370020964360585,84172,0.03,0
134,1961-03-01,0.56062335324655,22.141509433962263,29.734607190904804,0.8412552163736856,7.112102577128307e-05,36.95099580712788,0.007424735369922192,13.503668763102725,84492,0.04,0
135,1961-04-01,0.5595961063249935,22.07101677148847,26.91850870621241,0.8448040515521509,7.076297150291132e-05,34.2734538784067,0.013327677072580708,13.385613207547168,84223,0.09,0
136,1961-05-01,0.5595816273283594,22.20073375262055,26.646019752268344,0.852301254565941,7.145828167667883e-05,34.43317610062893,0.015537089035500162,13.489779874213836,84718,0.23,0
137,1961-06-01,0.5590761194172956,21.942610062893078,22.763732260582252,0.8458859941592082,7.016475663444259e-05,33.69352725366876,0.0074361994515462545,13.301886792452832,83733,0.27,0
138,1961-07-01,0.5591093661277814,22.009433962264147,20.636506291093895,0.854913832720971,7.032690108686859e-05,34.07324423480084,0.019911668364730108,13.442610062893081,83988,0.14,0
139,1961-08-01,0.5598019072692346,22.262840670859536,22.370243801694894,0.8443104141785301,7.158996269491651e-05,33.548611111111114,0.020294928766397862,13.543763102725364,84955,-0.13,0
140,1961-09-01,0.5627509132337517,22.62264150943396,22.206620483809424,0.8516955053489705,7.380198831701435e-05,32.93317610062893,0.006331844381529112,13.790880503144654,86328,-0.3,0
141,1961-10-01,0.5646979555356829,22.969863731656183,21.74918093800884,0.8527899723142306,7.598544081222698e-05,31.999737945492658,0.007102798040218837,13.931865828092244,87653,-0.26,0
142,1961-11-01,0.5637857452843547,23.05581761006289,19.649189681171944,0.8549931171011192,7.621295946709624e-05,31.94064465408805,0.00708749259305115,13.996593291404615,87981,-0.19,0
143,1961-12-01,0.5629843196659854,23.218815513626836,17.564685395854436,0.8524463562674198,7.656441650638802e-05,31.80607966457023,0.0070030253170398,14.074554507337526,88603,-0.16,0
144,1962-01-01,0.5638320173992486,23.353511530398322,17.96304945594586,0.846226444523741,7.76147740197269e-05,33.76664046121593,0.006822821112126181,14.191299790356394,89117,-0.24,0
145,1962-02-01,0.5648042255092607,23.29769392033543,29.12441764901908,0.8562675394334286,7.77323864478125e-05,29.9874213836478,0.006440483572517208,14.100890985324948,88904,-0.22,0
146,1962-03-01,0.5659755500311544,23.38024109014675,34.75427257707239,0.8594285937386816,7.821428954053568e-05,46.3519392033543,0.011043054716410131,14.201388888888891,89219,-0.2,0
147,1962-04-01,0.5676333495401439,23.470387840670856,52.71039089562682,0.8463741597754368,7.898954434235746e-05,37.94195492662474,0.0077912423388715015,14.239779874213836,89563,-0.26,0
148,1962-05-01,0.5670783140309167,23.417976939203356,48.78829529473594,0.8540655201516715,7.87182452619949e-05,39.32900943396226,0.007944296391871665,14.29664570230608,89363,-0.28,0
149,1962-06-01,0.5666597218955193,23.513102725366878,38.88849609902453,0.8465897644580129,7.928319321327817e-05,38.920597484276726,0.0077143926881249455,14.259433962264152,89726,-0.2,0
150,1962-07-01,0.5669205858096771,23.427672955974842,34.948045933955264,0.8528638328979181,7.920159742472943e-05,39.6895964360587,0.007729375068838228,14.267557651991615,89400,-0.04,0
151,1962-08-01,0.5672548928840302,23.305293501048215,30.99033482125073,0.8490450956251728,7.864282561979205e-05,38.17990041928722,0.007577524494817453,14.18632075471698,88933,-0.07,0
152,1962-09-01,0.5667812488868308,23.118710691823896,33.059932150856575,0.8470250355330763,7.780366985716064e-05,37.86163522012578,0.0075557990230375295,14.1208071278826,88221,-0.11,0
153,1962-10-01,0.5663721564810303,22.86923480083857,43.082420658370474,0.8500599463552809,7.649182442184745e-05,38.36150419287212,0.007701430961182236,13.948768343815516,87269,-0.22,0
154,1962-11-01,0.5666335552517203,22.74004192872117,39.13296946527557,0.8535338696907951,7.58995207484479e-05,38.13954402515724,0.007964792184982087,13.930948637316561,86776,-0.31,0
155,1962-12-01,0.5674196841422441,22.608490566037737,53.08028771806053,0.8517999015696901,7.520647764889709e-05,36.71003668763103,0.009094824218227613,13.822851153039831,86274,-0.43,0
156,1963-01-01,0.5661355090967293,22.4727463312369,43.2498619843972,0.8459059976405497,7.42798796550331e-05,37.021619496855344,0.008531214497840599,13.69077568134172,85756,-0.4,0
157,1963-02-01,0.5723489844240148,23.135482180293497,56.92285405140184,0.8446551922057048,7.879298931883168e-05,36.029481132075475,0.009249055860925141,14.069575471698116,88285,-0.15,0
158,1963-03-01,0.5684644125257542,23.150157232704395,55.40355449758474,0.8566445314203919,7.97886467657552e-05,28.136268343815512,0.009044177271850577,14.018736897274636,88341,0.15,0
159,1963-04-01,0.5684064454345158,23.41640461215933,34.86327217652151,0.8490570054995878,8.103433235074138e-05,26.85927672955975,0.009017401971809207,14.260351153039831,89357,0.27,0
160,1963-05-01,0.5687132529574614,23.560272536687627,32.78150612213725,0.8493400427474891,8.250579212475824e-05,26.622772536687627,0.008900127898409,14.321147798742142,89906,0.31,0
161,1963-06-01,0.5691108843685372,23.580974842767297,36.42605670707066,0.8510639527386435,8.228900990046631e-05,26.10953878406709,0.008813756539805654,14.407232704402515,89985,0.52,1
162,1963-07-01,0.5689538552416861,23.52332285115304,23.08516067502439,0.8496516461878498,8.101035536797822e-05,27.41011530398323,0.008709444837215644,14.402908805031444,89765,0.86,1
163,1963-08-01,0.5707986222290498,23.8917714884696,20.750705600047468,0.8512036029374264,8.284388290940903e-05,26.47916666666667,0.008605704277194502,14.561713836477988,91171,1.14,1
164,1963-09-01,0.5709335655613953,24.33752620545073,23.916095064350504,0.8595234546161666,9.15828787440174e-05,24.041273584905664,0.009852355000694854,14.811451781970652,92872,1.22,1
165,1963-10-01,0.5716463193938397,25.230607966457022,18.580010416245997,0.8496073933176655,0.0001164290303868015,21.48427672955975,0.013456832893096382,15.278170859538784,96280,1.29,1
166,1963-11-01,0.5730169409653935,25.88417190775681,18.352224403548693,0.8453422361168971,0.0001347232425307697,21.26061320754717,0.015628839620497166,15.811713836477988,98774,1.37,1
167,1963-12-01,0.570947633971766,25.20073375262055,16.47245330134421,0.8487493763821758,0.00011202412610801938,21.0083857442348,0.013852672046057923,15.307258909853251,96166,1.31,1
168,1964-01-01,0.5719785930650046,24.989517819706503,16.349331192666348,0.8475429831448509,0.00010122661773989642,21.467505241090148,0.012519761568125731,15.186713836477988,95360,1.07,1
169,1964-02-01,0.5726719798657718,24.173742138364783,23.586868545134912,0.8581921484278663,8.571890812400839e-05,27.89937106918239,0.008954792719458414,14.736111111111109,92247,0.62,1
170,1964-03-01,0.5704042110723684,23.91011530398323,23.06861975056505,0.8558021027445339,8.184455518709421e-05,32.76153039832285,0.011250877823301845,14.568920335429768,91241,0.12,0
171,1964-04-01,0.5706304107663422,23.73191823899371,23.71983770134344,0.8610542971243141,8.122246161215814e-05,27.70099580712788,0.008183600347691286,14.438155136268346,90561,-0.33,0
172,1964-05-01,0.5758972570611395,24.139675052410897,22.733566390484363,0.8537317592689508,8.757902484967765e-05,25.394654088050316,0.01081180509096572,14.822327044025155,92117,-0.58,0
173,1964-06-01,0.5813659039560872,25.03092243186583,18.223553820384524,0.8554967287153007,0.00012296461871063544,24.54074947589099,0.0146570258261431,15.240303983228511,95518,-0.58,0
174,1964-07-01,0.6084829630631544,27.72012578616352,19.102755655446018,0.8195467756365029,0.0002082600571555847,22.579009433962263,0.02143676898220104,16.811058700209642,105780,-0.6,0
175,1964-08-01,0.6681400249566842,30.51912997903564,20.96149333775093,0.8046251448622388,0.00032964892275726305,22.70020964360587,0.02837499035507284,19.032363731656183,116461,-0.66,0
176,1964-09-01,0.7066030752218246,33.272536687631025,21.216371136765048,0.7818694930625113,0.0004355419390028029,33.2642819706499,0.03318406481298514,21.152777777777782,126968,-0.76,0
177,1964-10-01,0.6859968154068506,33.70545073375262,24.828615012910763,0.7644947039988452,0.0004517281228021823,26.448506289308177,0.03382902640416468,21.32206498951782,128620,-0.8,0
178,1964-11-01,0.6613970680395157,34.13390985324948,21.22263781436582,0.7675218143551628,0.00048033288966440647,24.24344863731656,0.03323448703195117,21.213312368972744,130255,-0.82,0
179,1964-12-01,0.6482125853386261,34.068920335429766,16.759539491487196,0.7660230171937029,0.00048698021899758203,23.44418238993711,0.032791382845190696,20.820492662473796,130007,-0.78,0
180,1965-01-01,0.5804536454597441,29.675576519916138,16.8495575671012,0.8114082968215779,0.0002937807645150512,22.02882599580713,0.024349270296904688,17.85783542976939,113242,-0.59,0
181,1965-02-01,0.5660741683555537,25.053459119496857,17.628200766925815,0.8507152827266167,0.00010051129686857459,23.13168238993711,0.01221324523697122,15.126572327044025,95604,-0.28,0
182,1965-03-01,0.5657877102794391,23.365566037735853,20.91545079693966,0.8546894403275599,7.801577600480103e-05,30.383909853249477,0.010139031461031092,14.274764150943394,89163,-0.07,0
183,1965-04-01,0.5695566957458349,23.4958071278826,23.158701768715108,0.8557675572561053,7.928533841714724e-05,30.64321278825996,0.008530518249342962,14.2562893081761,89660,0.18,0
184,1965-05-01,0.5780453225246217,23.80843815513627,22.99746819150728,0.8493212799832309,8.201872990316143e-05,30.379454926624735,0.010004748729015887,14.575471698113208,90853,0.46,0
185,1965-06-01,0.610422367069826,24.871331236897273,24.518291102413283,0.8409397280416565,9.528883411563969e-05,29.923218029350103,0.014379863426901097,15.235455974842765,94909,0.83,1
186,1965-07-01,0.6171130319555099,25.900943396226417,21.43131548272013,0.8255121220371717,0.00011260756739422556,27.82573375262055,0.01692411905971332,15.829402515723269,98838,1.22,1
187,1965-08-01,0.6404315228385895,28.28170859538784,20.832050842489274,0.8217438266637445,0.00016663892386692758,26.43435534591195,0.022641585098082298,17.330188679245282,107923,1.54,1
188,1965-09-01,0.6755033332498036,29.982180293501052,20.582412038834203,0.8087069508091833,0.00020825869438727336,26.16823899371069,0.02656579715754441,18.56302410901468,114412,1.85,1
189,1965-10-01,0.7095238894925369,31.796121593291407,16.547132242505267,0.7927849111595691,0.0002360720638307251,25.946278825995808,0.030398095837978988,20.038522012578614,121334,1.98,1
190,1965-11-01,0.7026863200371716,31.385482180293497,16.75039368272469,0.7890193630353292,0.0002236966552013833,26.33162997903564,0.029475259603188662,19.75720649895178,119767,1.97,1
191,1965-12-01,0.7053165673946614,31.333071278825997,16.81149396962132,0.7937083971554669,0.0002167230388588928,26.633909853249477,0.02957449725983496,19.68841719077568,119567,1.72,1
192,1966-01-01,0.6201992323331036,27.25366876310273,37.842834740893295,0.8235351189903833,0.00013374883007210726,28.502096436058697,0.020114606784781837,16.66522536687631,104000,1.37,1
193,1966-02-01,0.5950048128008772,25.968553459119498,44.7361610769489,0.8453978672230473,0.00011043131722911929,30.849580712788264,0.016955941778208403,15.721829140461216,99096,1.17,1
194,1966-03-01,0.5713590953823714,25.198375262054512,47.347694030225924,0.8516749412581479,9.069326622674968e-05,34.261792452830186,0.012814670247602812,15.192741090146749,96157,0.98,1
195,1966-04-01,0.5688724917898211,24.639675052410897,38.36712194988608,0.8500040408844874,8.524809487088286e-05,33.84329140461216,0.010468952150838276,14.922038784067086,94025,0.66,1
196,1966-05-01,0.5672702879113101,24.167976939203356,38.80294387040393,0.8495357479075356,8.546132321018994e-05,27.51270964360587,0.011642528381447598,14.769785115303984,92225,0.35,0
197,1966-06-01,0.5782001490540621,24.50235849056604,36.78273535042845,0.8551387509163472,9.076373309062012e-05,27.11910377358491,0.01088399799221926,14.967243186582811,93501,0.24,0
198,1966-07-01,0.6021377553863693,24.97641509433962,36.163807247113795,0.835179626012828,9.86470583198455e-05,30.10089098532495,0.013851919651869413,15.36962788259958,95310,0.24,0
199,1966-08-01,0.6166685069167113,24.92924528301887,38.58203284791952,0.8460856121919125,9.808875288695395e-05,31.23584905660377,0.01477965775507106,15.403825995807129,95130,0.12,0
200,1966-09-01,0.6259815055878055,24.963836477987424,42.47516859263509,0.8487076391177325,9.9958944441957e-05,30.69523060796645,0.01590754827204338,15.49908280922432,95262,-0.05,0
201,1966-10-01,0.6150735425357619,25.529612159329144,33.05249129323813,0.8494887588871857,0.00010730346009478264,31.723663522012576,0.01708261508696047,15.524764150943394,97421,-0.1,0
202,1966-11-01,0.6142696772719023,25.92898322851153,30.93900836733757,0.8306093031035251,0.00011454096933568718,31.52974318658281,0.018400998133929626,15.916535639412999,98945,-0.18,0
203,1966-12-01,0.5920655321682273,25.261268343815512,34.886520748563115,0.8554811391732631,0.00010638866004401144,31.704533542976943,0.016422960503215532,15.395964360587001,96397,-0.3,0
204,1967-01-01,0.57274347692702,24.48034591194969,25.11823754452969,0.846619533692181,9.248693158834239e-05,32.49567610062893,0.01339406507823972,14.820754716981131,93417,-0.41,0
205,1967-02-01,0.5659518085749651,23.260482180293497,30.573235460731038,0.853890318036881,7.800701059917953e-05,34.803328092243184,0.01026053738675942,14.120283018867926,88762,-0.48,0
206,1967-03-01,0.5638881559005162,22.71436058700209,31.365140658469386,0.8466907121070336,7.466778465402026e-05,36.31695492662474,0.010098848272779352,13.764281970649895,86678,-0.53,0
207,1967-04-01,0.5631789257421217,22.705974842767297,35.465114229803575,0.8381828365410529,7.492121931229498e-05,36.85010482180294,0.009591642810922757,13.734538784067086,86646,-0.45,0
208,1967-05-01,0.5642725664349412,22.713836477987424,29.528432622149477,0.8461701344222698,7.534722560617438e-05,37.996200209643604,0.009345525945685764,13.754585953878404,86676,-0.24,0
209,1967-06-01,0.5648559260487019,22.78904612159329,33.586556868197604,0.8485678177330198,7.603940475139032e-05,37.88482704402515,0.009513159958725108,13.741221174004195,86963,-0.0,0
210,1967-07-01,0.5644490581386172,22.81001048218029,35.61422990659033,0.8445537382547916,7.598696345172701e-05,38.18186582809224,0.009673696309297215,13.756551362683439,87043,0.05,0
211,1967-08-01,0.5642974703365657,22.67269392033543,29.65462483107769,0.845526842331393,7.523956427508455e-05,37.8452568134172,0.009727922932140178,13.655922431865829,86519,-0.16,0
212,1967-09-01,0.5654154211465214,22.872379454926623,31.43726907541153,0.8515302638522974,7.634774891436824e-05,37.6061320754717,0.009755687555589828,13.7416142557652,87281,-0.3,0
213,1967-10-01,0.56629494547156,22.92479035639413,35.356338085822834,0.8436792315920759,7.66596544371826e-05,37.477070230607964,0.01014075805526147,13.853904612159331,87481,-0.38,0
214,1967-11-01,0.5680449476207231,23.12159329140461,43.190182925103855,0.850636640435332,7.821934530672571e-05,36.9395964360587,0.010137061788994406,14.084119496855346,88232,-0.34,0
215,1967-12-01,0.5677381312849608,23.22353249475891,39.06328762300525,0.8517412329369969,7.882388323435017e-05,36.022274633123686,0.00982261539119316,14.062893081761004,88621,-0.44,0
216,1968-01-01,0.5668893688191241,23.05791404612159,45.309909142532646,0.8473545268380774,7.710000962855977e-05,36.82900943396226,0.009979419217298415,13.910377358490566,87989,-0.64,0
217,1968-02-01,0.5656234813732673,22.927935010482177,43.598525454898606,0.8460515342593233,7.6101442887396e-05,38.16889412997904,0.011511966273305908,13.868055555555555,87493,-0.74,0
218,1968-03-01,0.5665559307584465,23.152777777777782,36.440613112079795,0.8469704060043488,7.723930133950552e-05,37.216850104821795,0.009171175012056386,13.994496855345911,88351,-0.62,0
219,1968-04-01,0.5667450536263626,23.143605870020966,46.25962537778295,0.8451184221575578,7.705419267970934e-05,33.37801362683438,0.009077455299902466,14.072720125786164,88316,-0.44,0
220,1968-05-01,0.5666001997422964,23.18317610062893,39.124559236063206,0.8434627228105638,7.676738065250166e-05,36.85089098532495,0.008695266415170357,14.059748427672956,88467,-0.04,0
221,1968-06-01,0.5652811107802437,23.24423480083857,31.086255115746287,0.8480345129256491,7.663947203992571e-05,36.51559224318658,0.010884002955276672,14.100235849056606,88700,0.28,0
